Configuration,Language,File Path,Successfully Extracted,Failure Reason
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/authProfile.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/trustRules.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/domains/rideTrust.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/landingConstants.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/system/ConsentBanner.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/homePageConfig.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/notification-trigger/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,scripts/bundle-analyzer.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/WalletPageSurface.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/e2e/rtl-arabic.spec.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/rideLifecycle.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,playwright.config.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/bus/bus.service.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/lib/middleware.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/wallet/application/WalletApplicationService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/observability/telemetry.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/startupDom.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/downloaded/supabase/functions/api-notify/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/global.d.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/object.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/trips/MyTripsPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/trust-profile.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/landing/LandingHeader.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/components/WaselPresence.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/activeTrip.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/features/walletControllerUtils.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,vite.config.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/bus/BusPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/landing/LandingMapSection.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/notifications/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/microservices/circuitBreaker.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/validation-edge-cases.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/errors.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/businessEvents.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/pages/AppEntryPage.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/demandCapture.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/rideLifecycle.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/button.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/pages/waselCoreStorage.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/jordanLocations.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/driver/DriverPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/userSettingsService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/communicationPreferences.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/microservices/apiGateway.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/e2e/wallet-payments.spec.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/auth/infrastructure/AuthGateway.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/PrivacyConsentBanner.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contracts/trips.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/SettingsPageSurface.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/components/EnhancedAuth.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/admin/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ds/ExactLogoMark.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/rideOptimization.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/pages/WaselAuthCallback.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/setup.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/system/ThemeSwitcher.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/consent.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/trust/TrustCenterPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/notifications/notificationCenterModel.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contexts/ThemeContext.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/dataIntegrity.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/make-server-0b1f4071/_shared/http-runtime.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/scroll-area.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/e2e/visual-regression.spec.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/contexts/LocalAuth.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/rides/components/RideResults.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/operations/AnalyticsPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/admin/AdminPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/executionOperatingSystem.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/security/apiRequestSigning.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/rideHooks.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/system/WaselPresence.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/design-system/components/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/activeTrip.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/contexts/AuthContext.profileRefresh.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/instantFeedback.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/api-versioning.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/useHomePageDashboard.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/http.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/helpers.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/analytics/presentation/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/server/two-factor-runtime.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/auth/ProgressivePasswordRequirements.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/bus/bus.state.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/operations/MobilityOSPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/operations/MobilityOSPageEnhanced.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/wallet/walletControllerUtils.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/trustRules.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/input.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/landing/LandingServiceHero.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/storage/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/mapping/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/sanitize.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/rides/RideTrustPanel.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselCard.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/rides/ride.controller.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/operations/ModerationPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/offlineQueue.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/mapping/infrastructure/MapProviderGateway.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/trust/rideTrust.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/profile/profileUtils.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselBadge.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/switch.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/server/backend-status-runtime.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/wasel-email/layout.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/make-server-0b1f4071/communications-handlers.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,vitest.coverage.config.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/theme.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/trips/trip.service.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/FindRidePage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contracts/rideLifecycle.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/packageTrackingService.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/paymentsService.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/HomePage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/observability/openTelemetry.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/e2e/auth-journeys.spec.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/contexts/AuthContext.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/progress.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/automationScheduling.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contexts/AuthContext.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/corridorTruth.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,GitHub Actions,.github/workflows/ci.yml,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,GitHub Actions,.github/workflows/security.yml,true,""
